Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
JJ Redick,LAC,2017,SG,33,78,50,28,28.2,115.8,106.2,9.6,7.4,1.12,9.4,0.5,7,3.9,8.4,55.8,59.9,21.1,97.71,8.9,0.4,0.8,1.4,0,0,0.6,0,0,0.08,2.7,1.6,4.3,2.2,1.2,2.1,1.6,8.7,7.7,8.3,23.6,0.2,0.2,1.6,2.1,2198,14.8,0.599,0.526,0.227,0.6,7.9,4.4,7.8,1.2,0.5,9.1,22,3.3,1.5,4.8,0.105,2,-2.1,-0.1,1.1,7377500,0,0.8,1.4,54.6,0.2,0.7,34,1.5,3.3,45.2,2.5,5.9,42.2,0,0,0
Joakim Noah,NYK,2017,C,32,46,17,29,22.1,106.2,112.6,-6.4,13.8,1.78,25.8,14.6,22.9,18.7,14.5,49,49.1,12.4,97.2,9.4,3.7,8,1.1,0,0,0.4,0,0,0.04,6.7,1.3,8,0.6,2.1,0.2,4.3,7.4,6.3,7.5,21.1,0.8,0.3,2.8,1.8,1015,15.2,0.491,0.005,0.386,17.1,25.6,21.4,14.1,1.5,3,19.7,12.6,1,1.2,2.2,0.106,-0.7,2.8,2.1,1.1,1.70E+07,0,2.1,4.3,50,0,0,50,0,0.1,0,0,0,0,0,0,0
Jodie Meeks,ORL,2017,SG,29,36,14,22,20.5,105.9,111.7,-5.8,8.9,1.25,12.2,0.7,10,5.2,9.8,51.2,56.7,19.2,99.17,8.1,0.1,0.3,1.8,0,0,0.6,0,0,0.08,2,1.9,3.9,1.3,1,1.2,1.6,6.6,5.5,5.5,21.3,0.1,0.3,1.1,1.6,738,13.1,0.567,0.535,0.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,0.073,-0.4,-1.4,-1.8,0,6540000,0,0.7,1.4,51,0.3,0.9,27.3,0.3,1,34.3,1.6,3.8,41.2,0,0,0
Joe Harris,BKN,2017,SG,25,52,10,42,21.9,97.9,109.1,-11.2,7.6,0.98,10.9,1.3,10.3,5.8,11.1,54.3,55.8,15.9,104.63,6.1,0.2,0.4,1,0,0,0.5,0,0,0,3.7,2.3,6,0.9,1,0.7,2.3,10,6.7,6.9,20.9,0.2,0.5,2.3,0.9,1138,9,0.558,0.61,0.135,1.5,12,6.8,7.3,1.2,0.5,12.5,16.5,0.1,0.6,0.8,0.032,-1.4,-1.5,-3,-0.3,980431,0,1.2,2.1,54.1,0.1,0.2,33.3,0.1,0.4,28.6,1.6,4.3,38.5,0,0,0
Joe Ingles,UTA,2017,SF,29,82,51,31,24.1,108.5,104.4,4,16.8,2.1,27.6,1.3,12.3,7,13.1,58.9,60.4,13.5,94.45,9,0.3,0.6,2.3,0,0,0.8,0,0,0,2,2.3,4.3,1.2,0.5,0.7,1.6,7.9,5.2,5.1,20.3,0.1,0.2,2,1,1972,12.4,0.604,0.619,0.151,1.4,13.6,7.6,17.2,2.6,0.3,18.2,13.9,2,3,5,0.123,0.9,1.8,2.7,2.3,2100000,0,0.8,1.3,60.6,0,0.3,16.7,0.1,0.5,28.2,1.5,3.4,44.2,0,0,0
Joe Johnson,UTA,2017,SF,36,78,47,31,23.6,107.6,104.3,3.3,12.5,2.09,16.6,1.9,11.5,6.9,7.9,52.1,54.2,18.1,93.57,9.5,0.3,0.6,0.9,0,0,0.5,0,0,0,1.9,2.4,4.3,1.2,0.8,0.3,2.8,7.3,5.3,4.8,20.4,0.2,0.2,1.2,0.8,1843,12.8,0.542,0.412,0.123,2.1,12.8,7.6,12.6,1,0.8,9.5,18.5,1.7,2.1,3.8,0.099,-0.2,-0.1,-0.3,0.8,1.10E+07,0,1,1.8,54.7,0.7,1.7,41.9,0.5,1.3,37,1.3,3.3,40.9,0,0,100
Joe Young,IND,2017,PG,25,33,18,15,4.1,87.1,106.2,-19.1,20.3,3,15.3,0.6,12.5,5.7,5.1,39.6,43.3,25.1,102.28,8.7,0,0,0.3,0,0,0.1,0,0,0.03,0.4,0.3,0.7,0.6,0.1,0.4,0.6,1.2,1.2,1.3,3.5,0,0.2,0.2,0.4,135,11.4,0.433,0.319,0.208,0.8,13.1,7.1,18,1.5,0,6,27.8,-0.2,0.1,-0.1,-0.022,-3.5,-3.8,-7.3,-0.2,1052342,0,0.3,0.5,53.3,0.2,0.6,26.7,0.3,0.7,47.4,0.2,0.7,22.7,0,0.2,0
Joel Anthony,SAS,2017,C,34,19,15,4,6.4,89.6,93.3,-3.7,4.1,0.75,11.1,6,17.8,11.8,14.8,62.5,64,8.6,99.57,8.7,0.4,0.9,0.2,0,0,0.2,0,0,0.11,2.4,0.3,2.7,0.3,0.2,0.2,0.9,1.9,1.6,1.4,5.5,0.3,0.1,0.6,0.3,122,11.6,0.64,0,0.5,7.6,20.9,14.4,3.4,0.8,4,17,8.7,0.1,0.2,0.4,0.141,-3.1,2.5,-0.6,0,663810,0,0.5,0.7,69.2,0.1,0.2,33.3,0,0,0,0,0,0,0,0,0
Joel Bolomboy,UTA,2017,PF,23,12,8,4,4.4,100.9,91.7,9.2,6.5,1,8.7,7.7,22,15.3,8.7,59.4,59,17.2,99.59,15.4,0.3,0.7,0.1,0,0,0.1,0,0,0,1.4,0.3,1.8,0.4,0.3,0.3,1.3,1.5,1.3,0.6,2.7,0.2,0.1,0.1,0.3,53,19.7,0.59,0.25,0.375,9,27.6,18.5,6.3,1,3.1,9.7,18.2,0.1,0.1,0.2,0.171,-1.3,0.5,-0.8,0,6.00E+05,0,0.7,1,72.7,0,0,0,0,0.1,0,0.1,0.3,25,0,0,0
Joel Embiid,PHI,2017,C,23,31,13,18,25.4,102.8,98.7,4.1,17.4,0.56,9.1,8,21.8,15.2,16.2,50.8,58.4,35.6,100.3,17.4,2.2,4.9,2,0,0,0.7,0,0,0.03,10.3,1.9,12.2,2.7,2.7,1.2,7.8,10.6,5.7,8.5,20.2,2.5,1.2,3.6,7.1,786,24.1,0.584,0.228,0.569,8.5,25.6,17,16,1.7,7.7,17.9,36,0.5,1.5,1.9,0.117,0,3.2,3.1,1,4826160,0,3.8,6.7,56.3,0.9,2.8,33.3,0.6,1.2,50,1.2,3.2,36.7,0,0,0
Joffrey Lauvergne,CHI,2017,PF-C,25,70,41,29,14,103.3,106.9,-3.6,11,1.25,14.2,6.9,18.2,12.4,11.3,49,50.9,18.5,98.73,9.4,1.2,2.5,0.5,0,0,0.4,0,0,0.13,2.8,1.2,4,0.9,0.7,0.6,2.9,4.9,3.7,3.9,14.5,0.1,0.4,1.2,1,980,12.6,0.509,0.292,0.217,8,20.2,14.1,10.8,1.3,0.5,13.2,18.5,0.4,1.1,1.5,0.075,-2.3,-0.9,-3.2,-0.3,1709719,0,1.4,2.7,52.6,0.1,0.3,40.9,0.1,0.4,23.1,0.5,1.4,34,0,0,0
John Henson,MIL,2017,C,26,58,26,32,19.4,106.3,108.2,-1.9,7.6,1.1,12.2,8.4,17.9,13.2,11.1,51.5,55,16.3,95.61,9.2,1.9,4.2,1.2,0,0,0.4,0,0,0.02,6.9,1.2,8.1,0.7,1.7,0.3,5.1,6.1,5.7,4.9,17.4,1.3,0.3,2.6,1.8,1123,15.3,0.55,0.003,0.346,9.6,20.8,15.3,7.7,1.3,6.1,12.7,16.6,1.2,1.6,2.7,0.116,-2.5,2.5,-0.1,0.6,12267606,0,2.4,4.3,55.4,0.2,0.6,43.8,0.1,0.4,24,0,0,0,0,0,0
John Jenkins,PHX,2017,SG,26,4,0,4,3.2,137,96.6,40.5,8.3,0,14.3,0,9.1,4,0,50,59.5,18.8,103.92,10.2,0,0,0,0,0,0.3,0,0,0,0.3,0.3,0.5,0,0.5,1.3,0,0,1,0,4.5,0,0,0,0.3,13,17.3,0.595,0.4,0.4,0,8.6,4.2,11.5,0,0,0,18.9,0,0,0,0.167,1.4,-5.5,-4.1,0,1050961,0,0,0,0,0,0,0,0.3,0.8,33.3,0.3,0.5,50,0,0,0
John Lucas III,MIN,2017,PG,34,5,3,2,2.1,108.3,56,52.3,20,0,20,0,0,0,0,25,25,15.4,110.11,7.3,0,0,0.8,0,0,0.2,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,2,0,0,0,0,11,9.1,0.25,0.25,0,0,0,0,12.5,9.2,0,0,16.1,0,0,0,-0.033,-6,0.5,-5.6,0,580344,0,0.2,0.2,100,0,2,0,0,0,0,0,0.3,0,0,0,0
John Wall,WAS,2017,PG,26,78,48,30,36.4,113,108.8,4.2,45,2.58,29.5,2.1,9.4,5.8,11.4,48.2,54.1,29.9,99.63,15.3,0.1,0.2,3.9,0,0,1.7,0,0,0.06,3.6,1.9,5.5,4.1,1.7,5.9,9.9,11.9,10.3,8.8,33.3,0.6,1.1,1.9,5.3,2836,23.2,0.541,0.19,0.367,2.4,10.6,6.5,46.9,2.7,1.4,16.2,30.6,5.8,3,8.8,0.149,3.8,0.2,4.1,4.3,15756438,1,4.5,8.1,56,0.9,2.4,37.6,1.7,4.4,38.9,1.1,3.4,33.2,0,0.1,0
Johnny O'Bryant III,CHA,2017,PF,24,11,4,7,7.3,101.8,119.3,-17.5,12.5,1,13.3,11.3,15.2,13,13.3,55,58.2,20.5,99.69,8,0.6,1.4,0.2,0,0,0.3,0,0,0,1.1,0.4,1.4,0.6,0.4,0.4,1.8,2.6,1.6,2.5,7.8,0.1,0,0.9,0.4,80,14.9,0.582,0.2,0.2,12.4,13.7,13.1,12.7,0,1,15.5,21.1,0.1,0,0.1,0.088,-0.2,-3.1,-3.3,0,392169,0,0.7,1.2,58.3,0.4,0.9,50,0.1,0.5,25,0.3,0.5,50,0,0,0
Jon Leuer,DET,2017,PF,28,75,34,41,25.9,102.4,104.5,-2,8.8,1.68,12.8,4.9,15.6,10,7.6,51.8,55.1,16.9,96.63,10,1.7,3.8,0.8,0,0,0.6,0,0,0.01,6.1,2.2,8.3,1.4,1.9,1.4,4.8,7.1,5.3,5.5,21.8,0.3,0.5,1.9,1.3,1944,14.2,0.551,0.259,0.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,2.5,2,4.5,0.112,-0.4,0.5,0.1,1,10991957,0,2.1,3.1,69.1,0.9,2,44.4,0.5,1.3,35.4,0.7,2.2,29.3,0,0,0
Jonas Jerebko,BOS,2017,PF,30,78,51,27,15.8,109.1,107.4,1.7,8.1,1.82,18.3,4.8,16.4,10.8,10,52.1,53.7,11.3,98.04,6.9,0.6,1.4,0.7,0,0,0.3,0,0,0.08,3.2,1.4,4.6,0.6,0.6,0.5,1.4,4.8,4.4,4,14.5,0.2,0.2,1.6,0.6,1232,9.3,0.537,0.496,0.141,5.4,19.1,12.3,8.1,1,1.1,12.3,11.4,0.8,1.3,2.1,0.08,-2.4,0.3,-2.1,0,5.00E+06,0,0.7,1.3,54.4,0,0.2,23.1,0.1,0.2,62.5,0.6,1.6,35.4,0,0.1,0
Jonas Valanciunas,TOR,2017,C,25,80,50,30,25.8,111.1,109.1,2,4.3,0.54,5.9,11.2,26.4,18.8,11,55.8,60.1,19.3,95.15,13.6,3.6,7.8,0.9,0,0,0.7,0,0,0.03,8.9,1.1,10,1.5,3,0.4,8,8.3,6.8,6.6,22.8,0.8,0.4,2.7,2.8,2066,20.1,0.601,0.003,0.309,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,4.9,3,7.9,0.183,-0.5,-0.1,-0.6,0.7,14382023,0,3.7,6.1,60.7,0.8,1.7,46.2,0.4,1,40.5,0,0,100,0,0,0
Jonathan Gibson,DAL,2017,PG,29,17,4,13,13.6,96.6,114.1,-17.5,21.5,1.24,16.7,0.4,10.7,5,13.5,44.7,49.2,24.9,98.4,6.2,0.1,0.2,0.7,0,0,0.5,0,0,0.12,0.9,1.5,2.4,0.8,0.5,0.9,1.3,4.9,3.1,3.8,12.5,0,0.3,1.2,1.4,231,9.5,0.492,0.474,0.305,0.5,11.1,5.5,18.8,1.8,0,16.3,26.3,-0.3,0.2,-0.1,-0.03,-3.3,-2.2,-5.5,-0.2,671346,0,0.5,1.2,40,0.5,1,50,0.4,1.2,33.3,1,2.9,34.1,0,0.1,0
Jonathon Simmons,SAS,2017,SG,27,78,60,18,17.9,105,96.6,8.4,13.7,1.66,18.3,1.5,9.7,5.7,11.1,45.6,50.4,17.6,97.81,6.7,0.2,0.4,1.1,0,0,0.5,0,0,0.1,1.7,1.5,3.2,1.3,0.5,1.2,2.9,6,4.7,4.3,15.1,0.3,0.5,1.9,1.4,1392,9.9,0.504,0.242,0.314,1.7,11.1,6.5,13.2,1.7,1.5,13.7,18,-0.1,2.1,2,0.068,-2.8,0.9,-1.9,0,874636,0,1.3,2.5,53.9,0.2,0.6,38.3,0.3,1,31.6,0.4,1.3,30.6,0,0.1,0
Jordan Clarkson,LAL,2017,SG,25,82,26,56,29.2,104.2,112.6,-8.3,14.3,1.3,14.1,2,8.3,5,10.8,50,52.6,22.8,100.47,8.4,0.2,0.4,1.9,0,0,1.1,0,0,0.01,2.8,2.9,5.7,2.4,1.1,2.1,6.6,11.6,8.7,9.5,29.8,0.1,0.7,1.8,1.8,2397,13.2,0.526,0.332,0.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,0.5,0.7,1.2,0.024,-0.5,-2.3,-2.7,-0.4,12500000,0,3,5.3,55.6,0.8,2,41.8,0.6,1.4,42.5,1.4,4.3,32.7,0,0,0
Jordan Crawford,NOP,2017,SG,28,19,9,10,23.3,113.5,111.8,1.6,19.2,2.28,18.5,0.9,6.9,4,8.1,56.7,58.2,25.4,98.38,10.2,0.1,0.1,1.3,0,0,0.7,0,0,0,1.5,1.5,3,2.1,0.2,3.4,4.4,5.9,6.3,6.2,22.4,0.1,0.1,1.6,1.2,442,17.6,0.582,0.436,0.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,0.6,0.3,0.9,0.102,2.6,-3,-0.4,0.2,234920,0,1.7,2.3,72.7,1.1,1.8,58.8,0.8,2.4,35.6,1.9,5,38.9,0,0,0
Jordan Farmar,SAC,2017,PG,30,2,1,1,17.7,113.7,125.4,-11.7,34.6,3,37.5,3,5.7,4.4,12.5,50,50,18.3,94.97,8.7,0.5,1,1,0,0,1,0,0,0,3.5,1,4.5,0,0,0,0,11,6.5,5.5,17,0,0.5,0.5,0.5,35,14.4,0.5,0.75,0,3.3,6.5,5,38.6,2.9,0,20,19.4,0,0,0,0.063,0.7,-3.7,-3,0,82976,0,0,1.5,0,0,0,0,0,0,0,2,4.5,44.4,0,0,0
Jordan Hill,MIN,2017,C,29,7,2,5,6.7,102.2,90.1,12.1,0,0,0,18.2,12.2,15.1,22.2,38.5,43.2,17.1,94.32,1.5,0.4,0.9,0.3,0,0,0,0,0,0,2,0.7,2.7,0.6,0.9,0,0.9,1.6,2.1,0.9,5.1,0,0.1,1.3,0.4,47,5.5,0.432,0,0.154,19.6,15.1,17.4,0,1.1,0,22.4,16.8,-0.1,0,0,-0.033,-6.7,-6.2,-12.9,-0.1,4.00E+06,0,0.4,1,42.9,0,0.5,0,0.4,0.6,66.7,0,0,0,0,0,0
Jordan McRae,CLE,2017,SG,26,37,26,11,10.4,104.9,112.8,-7.9,8.3,1.36,9.6,1.5,8.8,5.2,7.1,44.7,48.8,20.8,97.19,5.9,0.1,0.2,0.5,0,0,0.1,0,0,0,1.6,1,2.6,0.5,0.4,0.4,1.2,3.8,3.3,3.1,9.4,0.2,0.5,0.8,0.7,384,9.7,0.488,0.34,0.227,1.8,9.7,5.9,7.4,1,1.3,7.8,20.8,-0.1,0.2,0.2,0.02,-3.7,-2.8,-6.5,-0.4,874636,0,0.6,1.6,38.2,0.2,0.8,25,0.4,0.6,65,0.5,1.4,36.7,0,0.2,0
Jordan Mickey,BOS,2017,PF,22,25,9,16,5.6,94.6,116.6,-22,8.4,0.78,12.5,8.7,16.3,12.2,16.1,44.1,47.3,14.8,99.72,6,0.6,1.4,0.4,0,0,0.3,0,0,0,1.7,0.6,2.2,0.2,0.4,0,1,2.3,1.1,1.6,4.8,0.2,0.2,0.5,0.4,141,9.8,0.473,0.029,0.412,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,-0.1,0.2,0.1,0.036,-5.7,0.9,-4.9,-0.1,1223653,0,0.6,1.2,48.1,0,0.1,0,0.1,0.3,40,0,0,0,0,0,0
Jose Calderon,ATL,2017,PG,35,41,15,26,13.1,96.1,106.1,-10,25.1,2.15,33,2.5,11.1,6.6,15.4,48.5,50.6,14,98.4,7.7,0.1,0.3,1,0,0,0.5,0,0,0.05,1.1,1.4,2.5,0.4,0.5,0.3,0.7,5.5,2.8,4.7,11.5,0,0.1,0.9,0.4,539,8.9,0.506,0.478,0.09,3,12.2,7.5,23.3,1,0.2,22.7,14.4,0,0.3,0.3,0.023,-2.9,-1.8,-4.7,-0.4,7708427,0,0.3,0.5,70,0.1,0.4,28.6,0.4,0.9,47.2,0.5,1.6,31.3,0,0,0
Josh Huestis,OKC,2017,PF,25,2,0,2,15.4,113.2,108.8,4.4,11.5,0,21.4,11.8,13.9,12.9,0,63.6,61.2,13.9,105.69,13.7,0,0,0.5,0,0,1.5,0,0,0,6,2.5,8.5,0,1,2,3,8,4,6,17,1.5,0,0,0.5,31,26.1,0.612,0.364,0.091,14.3,17.9,16.1,15.5,0,7.7,0,15.7,0.1,0,0.2,0.265,3.9,1.8,5.7,0.1,1191480,0,1.5,2.5,60,0,0,0,0.5,1,50,1,2,50,0,0,0
Josh McRoberts,MIA,2017,PF,30,22,6,16,17.3,100.9,110.1,-9.2,20,2.17,25.6,5.8,13.9,9.7,11.8,42.8,43.9,17.1,93.11,7.1,1.7,3.7,1.1,0,0,0.5,0,0,0,3.6,1.2,4.9,0.7,1,0,2,5.2,5.4,4.9,17.7,0.2,0.6,1.4,0.5,381,9.8,0.439,0.263,0.076,6.6,15,10.7,18.9,1.3,0.8,15.9,16.9,-0.1,0.4,0.3,0.036,-2.9,0.6,-2.4,0,5782450,0,0.9,2.2,41.7,0.2,1,19,0.3,0.8,38.9,0.6,1.4,41.9,0,0,0
Josh Richardson,MIA,2017,SG,23,53,23,30,30.5,105.2,105.3,-0.1,12.8,2.15,18.7,2.1,8.2,5.1,8.7,46.7,49.3,16.5,96.26,6.9,0.3,0.8,2.5,0,0,1,0,0,0,5,2.5,7.5,1.7,0.8,1.2,2.7,8.5,8.1,5.7,27.6,0.7,0.3,2.5,1.7,1614,10.7,0.493,0.442,0.15,2.4,9.2,5.8,12.7,1.9,1.9,10.6,16.8,0.3,1.9,2.2,0.066,-1,1.1,0.2,0.9,874636,0,1.1,2.3,49.6,0.7,1.3,51.5,0.6,1.8,33,1.4,4.3,33.2,0,0,0
JR Smith,CLE,2017,SG,31,41,25,16,29,112.5,110,2.6,7.1,2.38,13.8,1.4,7.8,4.6,5.8,47.9,48.4,14.3,97.7,4.6,0.6,1.3,2.1,0,0,0.8,0,0,0.05,2.5,2.8,5.3,1.4,0.8,1.2,0.8,9.4,9.3,7.1,29.3,0.3,0.1,1.9,0.8,1187,8.1,0.484,0.761,0.042,1.6,8.6,5.2,7.3,1.7,0.7,6.7,14.6,0.1,0.8,0.8,0.034,-0.5,-0.7,-1.3,0.2,12800000,0,0.4,0.8,45.5,0.1,0.4,29.4,0.2,0.9,22.9,2.3,6.6,35.3,0,0,0
Jrue Holiday,NOP,2017,PG,27,67,32,35,32.7,104.3,103.7,0.7,35.5,2.52,29.6,2,9.2,5.7,11.8,51,53.2,23.2,99.36,12.1,0.2,0.4,3.2,0,0,1.2,0,0,0.04,3.6,4,7.6,1.7,0.8,2.2,6.9,10.7,8,8.7,28.4,0.7,0.6,2,2.1,2190,17.1,0.532,0.315,0.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,1.3,2.6,3.8,0.084,1.2,0.5,1.7,2,1.10E+07,0,3.1,5.7,55.7,0.8,1.6,49.1,0.6,1.9,32.8,1.5,4.2,35.5,0,0,0
Juancho Hernangomez,DEN,2017,PF,21,62,30,32,13.6,107.9,110.1,-2.2,4.8,0.94,9.2,4.7,17.1,10.7,9.8,55.4,59.2,13.9,101.51,8.6,0.3,0.7,0.7,0,0,0.5,0,0,0,3.1,1.7,4.7,0.8,0.9,0.9,1.7,5.6,3.7,4.1,14.3,0.2,0.2,1,1,842,13.4,0.592,0.504,0.339,5.7,18.7,12.3,4.7,1.7,1.1,10.7,14.6,1.2,0.6,1.8,0.104,-0.1,-1.2,-1.3,0.1,1987440,0,0.9,1.6,55.1,0,0.1,0,0,0.1,14.3,0.8,1.9,40.7,0,0,0
Julius Randle,LAL,2017,PF,22,74,24,50,28.8,104.2,114,-9.8,19.5,1.53,19.8,6.6,23.1,14.5,13,49.9,54.3,21.2,100.05,11.3,3,7.5,1.3,0,0,1,0,0,0,6.6,2.8,9.4,2.2,2.2,2.4,8.7,11.2,7.8,10.7,29.1,0.5,1,3.4,2.6,2132,16.3,0.543,0.082,0.365,7.4,25.8,16.3,19.3,1.1,1.4,16.2,21.4,2,1.5,3.5,0.08,-0.8,0.7,0,1.1,3267120,0,4,7.4,55,0.5,1.4,40,0.3,0.9,31.8,0.2,0.9,27,0,0,0
Justin Anderson,PHI,2017,SF,23,75,24,51,16.4,101.5,108.6,-7.1,8.9,1,10.5,5.4,15.1,10,10.5,49,53.7,20.2,97.35,9.1,0.1,0.3,1,0,0,0.5,0,0,0.07,2.3,1.5,3.8,1.5,1.4,0.9,3.3,5.3,4.6,4.4,15.1,0.3,0.2,1.5,1.3,518,12.8,0.564,0.444,0.253,6.4,14.1,10.2,10.4,1.2,1.1,12.6,17.2,0.5,0.4,0.9,0.084,-0.4,-0.6,-1,0.1,1514160,0,1.6,2.5,61.8,0.1,0.5,27.8,0,0.3,13,0.8,2.6,30.2,0,0,0
Justin Hamilton,BKN,2017,C,27,64,14,50,18.4,98,109.8,-11.7,7.4,1.28,11,5.7,15.2,10.4,8.6,53.2,55,15.8,103.36,9.2,1.4,3.2,0.9,0,0,0.3,0,0,0.03,8,1.8,9.8,1,1.3,0.5,3.3,7.7,5.3,5.5,18,0.7,0.3,1.4,0.9,1177,13.6,0.55,0.475,0.137,6.5,17,11.8,7.3,1.2,2.8,9.7,16.2,1,1,2.1,0.084,-0.9,0.2,-0.8,0.4,3.00E+06,0,1.5,2.3,66.9,0.2,0.6,39.5,0.1,0.2,38.5,0.9,2.8,30.6,0,0,0
Justin Holiday,NYK,2017,SG,28,82,31,51,20,104.5,105.3,-0.8,9.5,1.55,13.8,1.6,11.4,6.5,8.9,52.3,54.9,16.6,98,9.2,0.1,0.3,1.5,0,0,0.8,0,0,0.02,2.9,2.2,5.2,1.1,0.7,0.8,2,6.3,5.7,4.5,16.7,0.4,0.2,1.3,0.8,1639,12.7,0.549,0.507,0.149,1.8,13.1,7.4,9.2,2,1.5,10.3,16.9,1.3,1.2,2.5,0.073,-0.3,-0.8,-1.1,0.4,1015696,0,0.9,1.5,60,0.3,0.5,48.9,0.5,1.2,41.1,1.2,3.3,35.9,0,0.1,0
Justise Winslow,MIA,2017,SF,21,18,4,14,34.7,102.8,103.9,-1.1,15.3,2,19.2,3.5,10.7,7.1,9.6,37.1,39.9,19.8,95.61,5.9,1.1,2.3,2.3,0,0,0.7,0,0,0,6.5,2.9,9.4,2.4,0.4,1.9,6.4,9.5,9.6,5.8,29.1,0.3,1,2.9,2.2,625,8.2,0.399,0.156,0.209,4,12.7,8.3,15.5,2.1,0.8,11.8,19.8,-0.9,0.8,-0.1,-0.009,-4,1.2,-2.8,-0.1,2593440,0,2.8,6.3,44.2,0.5,1.7,29,0.8,2.6,30.4,0.4,1.9,20.6,0,0,0
Jusuf Nurkic,POR,2017,C,22,65,34,31,21.4,106.3,107.7,-1.4,14.2,0.86,13.8,10.8,21.2,16.1,16,50.7,52.8,23.2,99.19,11.7,2.9,6.7,1.9,0,0,0.5,0,0,0,7.9,1,8.9,1.6,2.4,0.9,7.8,8.5,6,6.1,20.6,1.1,0.7,2.5,2.8,584,21.1,0.545,0.004,0.411,12.3,27.1,19.7,17.7,2.1,5.2,18.2,25.7,0.4,1,1.4,0.116,-1.1,3.8,2.7,0.7,1921320,0,3.9,7.2,54.1,0.1,0.3,18.2,0.2,0.7,33.3,0,0,0,0,0,0
Karl-Anthony Towns,MIN,2017,C,21,82,31,51,37,111.8,112.1,-0.3,12.7,1.04,10.5,10.1,24.7,17.3,10.1,57.6,61.8,27.1,95.73,17,2.9,6.3,1.1,0,0,1,0,0,0,10.1,3.2,13.3,3.4,4.7,1.5,14.1,13.1,10.3,11,35.7,1.3,1.1,2.9,4.7,3030,25.9,0.618,0.186,0.289,11.2,27.8,19.4,13.2,0.9,2.9,11.3,27.5,9.9,2.8,12.7,0.201,4.7,0.2,4.9,5.3,5960160,0,6.8,10.6,64,1,2.1,44.6,0.8,2,41.6,1.2,3.3,37.3,0,0,0
Kawhi Leonard,SAS,2017,SF,26,74,54,20,33.4,113.8,105.1,8.7,18.2,1.69,13.3,3.4,14.3,8.9,7.9,54.1,61,30.6,94.78,17.4,0.4,0.9,3.4,0,0,1.4,0,0,0,4.3,2.4,6.7,4.3,2.2,3.5,7.2,9.5,8.6,8.8,28.4,0.7,0.4,1.6,5.4,2474,27.6,0.61,0.295,0.406,3.7,15.7,9.8,18.9,2.7,1.8,9.1,31.1,8.9,4.7,13.6,0.264,6.4,1.5,7.9,6.2,17638063,1,2.9,4.7,61.4,1.9,4.1,46.2,1.8,3.7,49.5,2,5.2,38.1,0,0,0
Kay Felder,CLE,2017,PG,22,42,25,17,9.2,98.4,104.9,-6.5,26.1,1.93,21.5,0.8,9.2,5.2,11.1,41.5,46.2,24.3,99.86,7.9,0.1,0.3,0.8,0,0,0.2,0,0,0,1,1.1,2.1,0.5,0,0.4,1.4,3.7,2.7,2,7.1,0.2,0.3,0.9,0.8,386,11.4,0.462,0.139,0.31,0.9,10.5,5.9,22.7,2.3,1.5,14.3,24.2,-0.3,0.4,0.1,0.008,-4.8,-1.2,-6,-0.4,543471,0,0.7,1.6,43.1,0.2,0.8,29.6,0.5,1.1,43.2,0.2,0.6,31.8,0,0,0
Kelly Olynyk,BOS,2017,C,26,75,49,26,20.5,105.1,105.2,-0.1,15.9,1.54,18.4,4.6,18.1,11.3,11.9,57.9,60.3,18.5,98.69,11,1.5,3.5,1.3,0,0,0.6,0,0,0.19,5.8,2.7,8.5,1.3,0.8,0.5,4.5,6.9,6.3,5,17.9,0.4,0.4,2.8,1.8,1538,15.3,0.603,0.378,0.242,5.3,20.7,13.1,15.2,1.4,1.5,14.6,19,2.2,1.9,4.1,0.127,0.1,0.5,0.7,1,3094013,0,2.2,3.1,70.1,0.2,0.6,34.9,0.2,0.6,35.7,0.9,2.6,35.4,0,0,0
