Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
Blake Griffin,DET,2018,PF,29,58,28,30,34,108.9,107,1.9,28.6,2.02,20.4,3.6,17.5,10.6,10.1,49.3,54.4,28.5,98.54,14.4,2.9,6.9,1.4,0.4,0.6,1.1,39.3,60.7,0.21,5.8,3.9,9.7,3.2,2.3,1.2,9.5,11.9,9.5,9.2,30.7,0.3,0.8,2.4,5.5,831,18.5,0.531,0.323,0.266,3.5,18.9,11,31.5,0.7,1,12.4,28.4,1.1,0.8,1.9,0.113,2.4,-0.1,2.3,0.9,29512900,0,4.6,8.1,57,0.4,1.7,26.5,0.6,1.9,30.3,1.9,5.5,34.7,0,0,0
Boban Marjanovic,LAC,2018,C,29,39,18,21,8.7,109.8,103.5,6.3,10,0.61,8.8,15.1,27.4,21.5,14.4,53.4,61.6,27.6,102.36,16.6,1.4,3.1,0.4,0.1,0.1,0.1,60,40,0,3.7,0.4,4.1,0.5,1.9,0.2,3.9,3.4,1.7,2,6.2,0.3,0.4,1.3,2,337,26,0.616,0,0.655,15.7,31.4,23.5,11.2,1.5,2.8,15.9,29.4,1,0.5,1.5,0.215,-0.3,-0.3,-0.6,0.1,5881260,0,1.9,3.4,56.7,0.2,0.5,35.3,0,0.1,25,0,0,0,0,0,0
Bobby Brown,HOU,2018,PG,33,20,17,3,5.7,91.1,115.5,-24.5,19,1.22,13.9,0,6.1,2.9,11.4,42.2,42.5,25.2,102.53,3.9,0.1,0.3,0.1,0.1,0.1,0.1,50,50,0,0.1,0.6,0.8,0.6,0.2,0,0.4,2.5,0.8,1.3,5.2,0,0.1,0.3,0.1,115,5.5,0.425,0.69,0.034,0,6.8,3.4,15,1.7,0,13.3,26.1,-0.3,0.1,-0.2,-0.08,-5,-4.2,-9.3,-0.2,1231500,0,0.2,0.4,50,0.1,0.4,33.3,0.1,0.2,50,0.6,2,27.5,0,0,0
Bobby Portis,CHI,2018,PF,23,73,25,48,22.5,107.4,109.5,-2.1,12.6,1.19,11.2,8.9,20.7,14.5,9.4,52,54.8,25,100.32,13.3,1.9,4.5,1.3,0.3,0.4,0.7,46.9,53.1,0.01,3.4,1.9,5.4,2.1,2.4,1,6.1,7.1,5.5,5.1,20.3,0.3,0.8,1.8,2,1643,19.7,0.548,0.275,0.192,10,23,16.2,13.2,1.5,1.3,10.5,26,2,1.5,3.5,0.101,1,-0.6,0.3,1,1516320,0,2.8,5.2,53.8,0.8,1.4,52.9,0.6,1.5,41.1,1.1,3,36,0,0,0
Bogdan Bogdanovic,SAC,2018,SG,25,78,26,52,27.9,102.6,111.2,-8.6,18.3,2.06,21.5,1.4,9.4,5.3,10.4,52.9,55.6,19.2,96.77,8.7,0.3,0.7,2.1,0.4,0.4,0.8,49.2,50.8,0,3.2,2.7,5.8,1.9,0.7,1.1,3.3,9.2,6.5,7.1,24.7,0.2,0.4,2.2,1.6,2175,13.5,0.556,0.426,0.154,1.6,10.5,5.8,18.3,1.7,0.7,13.2,19.6,1.8,1.1,2.9,0.064,0.5,-1.5,-1,0.6,9470614,0,1.2,2.3,51.4,0.8,1.6,49.2,0.8,1.8,44.2,1.6,4.1,39.9,0,0.1,0
Bojan Bogdanovic,IND,2018,SF,29,80,47,33,30.8,106.4,104.9,1.5,7.1,1.12,10.3,1.2,9.7,5.5,9.1,56.5,60.5,18.5,98.36,9.1,0.1,0.3,1.1,0.2,0.5,0.7,32.2,67.8,0.03,3.7,3.3,7,2.5,1.3,3.3,4.9,9.9,8.5,8.4,29.8,0.1,0.8,1.6,2.1,2464,13.9,0.605,0.453,0.241,1.4,10.9,6.2,7.1,1.1,0.3,10.1,19,3.8,1.6,5.4,0.105,1.1,-1.9,-0.7,0.8,10500000,0,2.1,3.7,57.4,0.7,1.4,49.1,0.3,0.7,42.1,1.9,4.8,40,0,0,0
Bradley Beal,WAS,2018,SG,25,82,43,39,36.3,108.7,106.3,2.4,20.6,1.74,16.9,2.1,10.1,6.2,9.7,52.7,56.4,26.8,97.82,12.5,0.4,0.9,2,0.5,0.7,1.2,44.2,55.8,0.05,3.8,4.1,7.9,3.8,1.6,2.5,7.3,12.5,9.9,8.4,34.1,0.4,0.8,2,3.6,2977,18.4,0.564,0.357,0.249,2.3,11.5,6.9,21,1.6,1.1,11.5,27.6,4.4,2.5,6.9,0.111,2.7,-1,1.7,2.7,23775506,1,3.1,5,61.1,1.4,3.2,44.3,1.4,3.4,41.4,2.4,6.4,37.8,0,0,0
Brandan Wright,MEM,2018,PF,30,28,11,17,13.6,103,97.7,5.3,5.6,1.63,9.5,8.6,16.1,12.4,5.8,57.8,59.6,14,97.98,14,2,4.6,0.9,0.1,0.3,0.4,25,75,0,4.5,1,5.5,0.7,1.1,0.8,4,4.1,3.4,2.9,10.6,0.9,0.3,1.1,0.9,381,19,0.596,0,0.324,9.8,19.3,14.4,5.6,1.7,6.4,6.4,14.7,0.8,0.5,1.3,0.163,-1.3,2.2,0.9,0.3,5955760,0,1.9,2.9,63.4,0.2,0.6,33.3,0,0.1,50,0,0,0,0,0,0
Brandon Ingram,LAL,2018,SF,20,59,27,32,33.5,104.7,107.5,-2.7,17.7,1.54,18.2,2.7,12.1,7.4,11.8,49.7,53.6,21.8,101.47,9.6,0.2,0.5,1.8,0.4,0.6,1,42.1,57.9,0.02,4.5,4.2,8.8,2.4,1.9,2.5,7.7,13.1,9.4,8.6,33.5,0.7,1,2.8,4,1975,13.8,0.536,0.138,0.371,3.1,13.8,8.5,17.7,1.1,1.8,14.4,22.2,1,1.8,2.8,0.068,-1.6,0.3,-1.3,0.4,5519400,0,3.6,6.4,56.1,0.7,2.1,31,1.1,2.6,43.4,0.7,1.8,39.4,0,0,0
Brandon Jennings,MIL,2018,PG,28,14,8,6,14.7,97.7,110.8,-13.1,33.1,2.44,32.1,2.2,13.1,7.3,13.1,43.8,47.8,19.1,101.55,9.7,0,0,0.9,0.1,0.1,0.3,50,50,0,0.9,0.9,1.7,0.1,0.4,0.5,1.4,5.6,4.6,6,17.9,0.3,0.1,0.8,0.9,205,12.7,0.478,0.458,0.139,2.9,14.8,8.9,31.1,1.5,1.7,19.1,20.8,0,0.1,0.1,0.026,-2,-1.7,-3.8,-0.1,380830,0,0.6,1.1,53.3,0.2,0.9,25,0.5,0.9,58.3,0.6,2.4,27.3,0,0,0
Brandon Paul,SAS,2018,SG,27,64,38,26,9,98.8,98.5,0.3,9.6,1.28,17.5,1.1,10.9,6,13.7,49.2,50.4,13.1,100.57,5.1,0.1,0.2,0.7,0.1,0.2,0.3,29.4,70.6,0.17,0.9,0.9,1.8,0.6,0.2,0.4,1.2,3.6,2.2,2.1,8.1,0.1,0.1,0.9,0.9,576,7.4,0.504,0.425,0.339,1.1,12,6.5,9,2.2,1,16.6,13.6,-0.3,0.8,0.5,0.045,-3.6,0.9,-2.8,-0.1,815615,0,0.6,0.9,64.8,0,0.1,28.6,0.1,0.2,25,0.2,0.9,28.3,0,0,0
Briante Weber,MEM,2018,PG,25,18,8,10,13.1,99.4,121,-21.6,13.9,1.47,25.9,3,13,7.4,17.6,48.8,52.7,11.1,101.68,5.8,0.2,0.3,1.4,0.2,0.7,0.9,25,75,0.06,0.7,1.3,2.1,0.8,0.2,0.7,1.2,4.5,3.3,4.7,14.1,0.3,0.2,1.6,0.8,118,11.1,0.547,0.409,0.182,2.9,14.2,8.6,15.2,4.2,2.2,22.8,11.5,0.1,0.2,0.3,0.119,-2.5,3.7,1.3,0.1,160378,0,0.6,1.1,50,0.1,0.4,28.6,0.2,0.3,60,0.2,0.6,36.4,0,0,0
Brice Johnson,LAC,2018,PF,24,18,2,16,5.4,98.6,100.9,-2.3,3,0.4,3.9,8,22.7,14.8,9.8,47.6,48.6,19.3,106.57,10.6,0.2,0.5,0.6,0.1,0.1,0.2,33.3,66.7,0,1.3,0.8,2.2,0.6,0.7,0.1,1.8,2.4,1.4,1.7,5.4,0.3,0.2,0.7,0.2,60,16.2,0.418,0,0.097,13.2,21.7,17.4,3,2.5,6.2,3,24.9,-0.1,0.1,0,0.028,-6.3,-0.8,-7,-0.1,1331160,0,0.9,1.4,60.9,0.2,0.4,50,0.2,0.9,25,0,0.1,0,0,0,0
Brook Lopez,LAL,2018,C,30,74,34,40,23.4,106.2,108.6,-2.3,11.3,1.29,11.7,4.1,12,8.1,9.1,53.6,55.7,23,102.03,9.2,2.1,4.8,1,0.2,0.3,0.5,47.2,52.8,0,10.1,2.5,12.6,1.1,1.6,0.8,6.2,8.6,6.7,6.6,23.8,1.3,0.3,2.6,2.2,1735,16.5,0.557,0.41,0.199,4.6,13.4,9,11.6,0.8,4.6,10.2,23.5,1.9,1.9,3.8,0.105,0.3,0.2,0.5,1.1,22642350,0,2.4,3.8,64.5,0.9,2.2,42.1,0.1,0.3,32,1.5,4.4,34.5,0,0,0
Bruno Caboclo,SAC,2018,SF,22,12,4,8,8.9,99.5,97.1,2.4,5.6,1,9.8,6.2,14.6,10.2,9.8,33.9,38.6,15.2,95.28,5.2,0.5,1.3,0.4,0.1,0.1,0.2,50,50,0,1.8,0.6,2.3,0.6,0.7,0,0.7,3.4,2.1,1.9,6.8,0.3,0.1,0.7,0.4,107,7.4,0.386,0.548,0.194,7.1,16.6,11.7,5,1.4,3.5,10.6,15.8,-0.1,0.1,0,-0.021,-5,-0.5,-5.4,-0.1,2451224,0,0.3,0.6,42.9,0.3,0.6,50,0,0.1,0,0.3,1.7,17.6,0,0,0
Bryn Forbes,SAS,2018,SG,24,80,46,34,19,106.3,102.8,3.5,7.7,2.16,12.5,0.8,6.5,3.6,5.8,51,52.5,15.9,97.94,5.5,0.1,0.3,0.5,0.2,0.4,0.5,32.6,67.4,0,1.8,1.6,3.4,1.2,0.5,0.9,1.5,5.9,5,4.5,17.7,0,0.2,1.4,0.8,1517,9.1,0.525,0.459,0.145,0.9,7.2,4,7.8,0.9,0.1,6.5,16.7,0.8,1.3,2.1,0.067,-1.2,-1.9,-3.1,-0.4,1312611,0,0.5,1,50.6,0.5,1.2,42.4,0.5,1.2,41.1,1.1,2.9,39.4,0,0,0
Buddy Hield,SAC,2018,SG,25,80,27,53,25.3,103.1,107.2,-4.1,12.7,1.25,12.5,2.7,12.9,7.6,10,54,55.7,23.6,96.26,10.9,0.1,0.2,1.9,0.6,0.6,1.2,47.9,52.1,0,3.8,2.8,6.6,2.8,1.2,2.3,3.5,8,6.1,6,21.5,0.3,0.7,1.9,0.9,2024,16.1,0.557,0.437,0.087,3,14.8,8.6,12.8,2.1,1,11.3,24.3,1.3,1.5,2.8,0.067,1.2,-1.4,-0.2,0.9,3675480,0,1.5,2.8,54.2,0.5,1.5,32.5,1,2.3,43.9,2.2,5.1,43.3,0,0,0
C.J. Williams,LAC,2018,SG,28,38,17,21,18.6,105.4,106.7,-1.2,8.6,2.15,16,1.7,5.8,3.8,7.5,49.7,51.2,13.4,100.35,5.3,0.1,0.3,1.4,0.3,0.4,0.7,44.4,55.6,0,2.5,2.3,4.7,0.7,0.8,0.8,2.5,6.7,5.2,5.8,16.1,0.3,0.3,1.7,0.4,707,9.5,0.512,0.396,0.081,1.9,6.7,4.4,8.5,2.1,1.5,8.9,13.7,0.3,0.5,0.7,0.051,-1.3,-0.1,-1.4,0.1,77250,0,1.2,1.8,65.2,0.4,0.9,42.9,0.2,0.5,38.9,0.6,2.1,28.2,0,0,0
Caleb Swanigan,POR,2018,PF,21,27,16,11,7,95.9,99,-3.1,12.4,0.78,14.1,7.5,20.7,13.9,18.2,40.8,44.9,18.9,98.99,5.4,0.6,1.4,0.1,0.1,0.2,0.3,37.5,62.5,0,1.3,0.8,2.1,0.3,0.7,0.2,1.6,2,1.4,1.8,5.9,0.1,0.1,1.4,0.6,189,7.5,0.449,0.133,0.3,8.7,22.3,15.6,10.8,1.3,1.3,20.9,20,-0.3,0.3,0,-0.003,-6,0.6,-5.4,-0.2,1465920,0,0.8,1.6,50,0.1,0.2,33.3,0,0.3,16.7,0,0.3,12.5,0,0,0
Cameron Payne,CHI,2018,PG,23,25,7,18,23.3,103.2,110.7,-7.5,29.4,3.14,30.5,2.7,8.9,5.6,9.7,48.6,49.8,18.3,100.37,8.8,0.1,0.2,2.1,0.4,0.8,1.2,32.3,67.7,0,2,3.1,5.2,1.1,1,1.7,3.4,7.4,5.4,4.7,19.8,0.4,0.8,1.8,1,582,14,0.498,0.423,0.074,3.2,9.8,6.4,29.9,2.2,1.4,14,19.3,0.3,0.4,0.8,0.063,-0.2,-0.8,-0.9,0.2,2203440,0,1.4,2.8,49.3,0.3,1.2,25.8,0.4,0.9,40.9,1.4,3.6,38.5,0,0,0
Caris LeVert,BKN,2018,SF,23,71,25,46,26.2,101.8,108.2,-6.4,26.5,1.95,23.7,2.6,10.4,6.5,12.1,49.3,52.5,21.6,102.25,9.9,0.2,0.6,2.3,0.5,0.6,1.1,42.7,57.3,0.08,3.4,2.8,6.1,2.3,1.2,2,5.9,9.6,7.7,6.2,25.2,0.3,0.7,2.2,2.6,1864,14.2,0.525,0.333,0.254,3,11.9,7.4,26,2.1,0.9,15.8,22.5,0.7,1.6,2.3,0.058,-0.3,-0.2,-0.5,0.7,1632480,0,2.6,4.7,54.2,0.5,1.5,35.2,0.2,0.6,32.6,1.2,3.5,34.7,0,0,0
Carmelo Anthony,OKC,2018,PF,34,78,46,32,32.1,111.6,106.4,5.2,6.1,1.04,7.1,2.5,15.8,8.8,6.8,47.6,50.3,22.3,99.12,8.6,0.8,1.9,1.4,0.4,0.3,0.7,52.7,47.3,0,3.8,3.4,7.1,2.5,2.5,1.8,3.1,9.7,7.8,8,29.7,0.6,0.7,2.5,2,2501,12.7,0.503,0.406,0.165,2.9,17.7,10,6.5,0.9,1.8,7.3,23.2,1.2,2.5,3.7,0.071,-1.9,-1.9,-3.8,-1.1,26243760,0,1.2,2.4,51.4,1.4,3.1,44,1.3,3.4,38.1,2.2,6.1,35.6,0,0,0
Cedi Osman,CLE,2018,SF,23,61,35,26,11,111.8,107.9,3.9,8.4,1.28,14.7,2.8,14.9,8.9,11.5,57,57.7,15.1,100.14,6.7,0.1,0.3,0.8,0.1,0.3,0.4,29.2,70.8,0.02,1.6,1.1,2.7,0.6,0.5,0.7,1.4,3.9,2.9,2.4,10.1,0,0.1,1.3,0.7,672,11,0.577,0.468,0.247,3.2,16.6,10,8.7,1.6,0.4,13.4,15.7,0.5,0.4,0.9,0.064,-1.4,-1.5,-2.9,-0.2,2642857,0,0.7,1.1,66.7,0.1,0.2,58.3,0.2,0.5,37.5,0.5,1.5,37.2,0,0,0
Chandler Parsons,MEM,2018,SF,29,36,12,24,19.2,105.7,111.7,-6,15.8,1.97,19.8,2.1,11.7,6.8,10,57.1,57.8,18,97.61,9.2,0.3,0.6,0.9,0.1,0.2,0.4,38.5,61.5,0.08,1.7,1.6,3.3,1.2,0.7,0.8,2.2,7,4.5,5.2,17.9,0.3,0.3,1.5,0.9,691,13.6,0.578,0.517,0.115,2.3,13,7.5,16.4,1.3,1.5,12.5,18.3,0.7,0.4,1.1,0.077,0.4,-1.6,-1.2,0.1,23112004,0,0.8,1.4,59.2,0.4,0.8,44.8,0.4,1,42.9,1.4,3.4,42.1,0,0,0
Channing Frye,LAL,2018,C,35,53,28,25,13.1,111.9,103.7,8.2,7.7,1.81,13.7,1.9,16.4,9.7,7.6,58.3,59.9,15.1,100.41,9.2,1.3,3.2,0.5,0.1,0.2,0.3,28.6,71.4,0.04,4.3,1.4,5.6,0.6,0.5,0.1,1.7,4.4,3.3,2.3,11.8,0.2,0.1,1.3,0.7,695,13.1,0.599,0.542,0.09,1.9,19.4,10.8,7.9,1.3,1.6,8.7,15.2,0.9,0.6,1.5,0.101,-0.7,-1,-1.7,0.1,7420912,0,0.7,0.9,77.1,0.3,0.4,65,0.3,0.6,51.7,0.7,2.2,34.2,0,0,0
Charles Cooke,NOP,2018,SG,23,13,8,5,2.9,84.3,100,-15.7,3.8,1,5.9,0,4.9,2.2,5.9,17.9,20.2,16.3,102.03,-3.4,0,0,0.1,0,0.1,0.1,0,100,0,0.4,0.1,0.5,0,0,0,0.2,1.1,0.4,0.4,2.2,0,0.1,0,0.2,38,-5.1,0.202,0.571,0.143,0,5.5,2.9,3.2,1.3,0,6.3,18.1,-0.2,0,-0.2,-0.239,-10.8,-3.8,-14.6,-0.1,77250,0,0,0.3,0,0.1,0.1,100,0,0.2,0,0.1,0.7,12.5,0,0,0
Cheick Diallo,NOP,2018,PF,21,52,29,23,11.2,102.7,110,-7.4,4.8,0.68,7.6,7.9,26.2,17.3,11.2,58,61.9,16.8,103.07,11.8,1.3,3.1,0.4,0.1,0.2,0.3,38.9,61.1,0,3.3,0.9,4.3,0.7,0.9,0.5,3.3,4.5,3,2.6,11.5,0.4,0.3,1.6,0.9,581,17,0.619,0,0.375,9.1,29.6,19.7,4.7,0.9,2.9,12,17.4,1.1,0.8,1.9,0.157,-2.8,-0.3,-3.1,-0.2,1312611,0,1.6,2.4,66.1,0.4,0.8,48.7,0.1,0.4,26.3,0,0,0,0,0,0
Chinanu Onuaku,HOU,2018,C,21,1,0,1,21.6,80,97.6,-17.6,10,0.33,11.1,4.5,13.6,9.1,33.3,40,40,18.2,90.14,-3.3,1,3,0,1,0,1,100,0,0,2,3,5,2,0,2,4,8,4,2,16,0,0,4,2,22,-3.2,0.4,0,0,5.2,15.2,10.2,6.4,0,0,37.5,16.1,-0.1,0,-0.1,-0.147,-11.1,-1.2,-12.3,-0.1,1312611,0,1,3,33.3,1,1,100,0,1,0,0,0,0,0,0,0
Chris Boucher,GSW,2018,PF,25,1,1,0,1.3,0,100,-100,0,0,0,0,100,50,0,0,0,33.3,91.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,-28.5,0,1,0,0,100,55.9,0,0,0,0,43.9,0,0,0,-0.899,-38.9,-20.1,-59,0,77250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chris McCullough,WAS,2018,PF,23,19,11,8,4.7,99,111.2,-12.2,8.2,2,7.3,7,18.8,12.8,3.6,44,47.8,21.9,106.94,10.3,0.2,0.5,0.1,0.1,0.1,0.2,50,50,0,1.1,0.5,1.6,0.3,0.3,0.4,1.4,1.5,1.4,1.6,4,0.3,0.1,0.4,0.4,90,15.8,0.478,0.19,0.333,8.8,22.6,15.7,7.1,0,4.9,4,24.6,0.1,0.1,0.2,0.081,-3.8,-1.9,-5.7,-0.1,1471382,0,0.6,1.1,55,0.3,0.6,50,0.1,0.2,25,0.1,0.4,12.5,0,0,0
Chris Paul,HOU,2018,PG,33,58,50,8,31.8,116.6,103.3,13.2,38.9,3.57,31,2,15.1,8.6,8.7,55,60.4,24.1,98.6,16.6,0.5,1.1,3,0.7,0.9,1.6,43.3,56.7,0.03,2.3,2,4.3,2.8,1.3,1.8,4.4,8.8,8,7.5,30.8,0.2,0.3,2.4,3.6,1847,24.4,0.604,0.475,0.277,2.3,16.7,9.5,40.9,2.6,0.6,12.5,24.5,7.5,2.7,10.2,0.265,6.2,0.9,7.1,4.2,24268959,0,1.2,2.1,57.7,1.8,3.6,49.5,0.9,1.5,56.2,2.5,6.4,38.4,0,0.1,0
CJ McCollum,POR,2018,SG,26,81,48,33,36.1,107.3,105.8,1.6,15.6,1.8,13.4,1.7,8.9,5.3,7.4,50.6,53.6,25.9,98.2,10.9,0.3,0.7,1.5,0.5,0.9,1.4,38.1,61.9,0.01,4.3,3,7.3,2.8,1.6,2,7.1,10.6,8.5,8.9,32.1,0.4,1.2,2.1,2.6,2923,17,0.536,0.316,0.166,2,9.9,6,15.8,1.3,1,8.6,26.5,3.7,2.9,6.6,0.108,1.4,-1,0.4,1.8,23962573,0,2.7,5.4,49.2,1.8,4,45.5,1.4,3.3,43,2.3,5.9,39.8,0,0,0
CJ Miles,TOR,2018,SF,31,70,50,20,19.1,109.8,101.8,8,6.1,1.41,7.6,1.3,9.7,5.5,5.4,51.6,54.5,21.4,99.99,7.7,0.2,0.5,1.1,0.2,0.3,0.5,40.5,59.5,0.09,1.6,1.7,3.3,1.4,1,0.7,1.5,5.4,5.7,4.2,17.9,0.3,0.3,1.9,1.1,1337,13,0.545,0.758,0.162,1.5,11,6.4,6,1.4,1.3,5.7,22.3,1.4,1.5,2.9,0.103,1.7,-2.2,-0.5,0.5,7936509,0,0.7,1.3,50.5,0.1,0.3,36.4,0.1,0.5,25,2.3,6.4,36.5,0,0,0
Clint Capela,HOU,2018,C,24,74,62,12,27.5,114.2,104.9,9.3,5.5,0.66,7.1,11.9,27.8,19.8,10.8,65.2,65,19,98.05,15.5,3,6.9,1,0.7,0.5,1.2,55.8,44.2,0.11,10.4,2.6,12.9,1.9,2.6,1,11.8,8.7,6.5,7.1,29.3,1.9,0.9,2.5,2.9,2034,24.5,0.65,0.001,0.38,13.5,30.8,22.2,5.7,1.4,5.7,11.5,19.4,6.2,4.1,10.2,0.242,0.1,2.9,3,2.6,2334528,0,5.9,8.8,66.5,0.1,0.3,31.8,0,0,0,0,0,0,0,0,0
Cody Zeller,CHA,2018,C,25,33,14,19,19,106.8,104.7,2.1,7.5,0.94,12.1,9.7,18.4,13.8,12.9,55.1,60.2,15.2,99.8,9.6,3.9,9,0.7,0.2,0.4,0.6,40,60,0.06,4.5,0.8,5.3,1.2,1.5,0.4,4.4,5.5,2.8,3.4,17.3,0.6,0.6,2.5,2.3,627,15.9,0.602,0.019,0.545,11.4,19.3,15.3,7.4,1.1,2.8,14.6,15.7,1.2,0.7,1.9,0.145,-0.6,1.3,0.7,0.4,12584270,0,2.1,3.7,55.3,0.2,0.3,77.8,0.2,0.6,38.1,0.1,0.1,66.7,0,0,0
Cole Aldrich,MIN,2018,C,29,21,14,7,2.3,100.9,102.7,-1.8,8.1,3,13.6,5.7,28.6,15.8,4.5,33.3,34,15.1,108.42,2.8,0.3,0.8,0.4,0.1,0,0.1,100,0,0,0.3,0.2,0.6,0,0,0,0.5,0.9,1.3,0.4,1.7,0,0,0.5,0.1,49,6,0.34,0,0.4,7,28.6,17.6,8.2,2,1.8,5.4,16.8,-0.1,0.1,0,-0.013,-7,0,-7,-0.1,7300000,0,0.3,0.8,35.7,0,0.1,0,0,0,0,0,0,0,0,0,0
Corey Brewer,OKC,2018,SG,32,72,32,40,16.8,105.8,108.1,-2.3,7.3,1.33,13.8,3.3,8.9,6,10.4,49.8,53.4,13.6,103.74,5.9,0.1,0.3,1.8,0.3,0.6,0.9,31.3,68.7,0.15,2.2,2.3,4.5,1.2,0.7,1.4,2.9,6.3,4.9,4.9,16.9,0.2,0.3,1.9,1.3,514,14.2,0.565,0.465,0.271,4.2,9.2,6.6,6.7,3.7,1.1,6.4,14.4,0.9,0.7,1.6,0.15,1.1,1.1,2.1,0.5,8105615,0,1.5,2.7,55,0,0.1,30,0.1,0.1,57.1,0.4,1.5,29.2,0,0.1,0
Cory Joseph,IND,2018,PG,26,82,48,34,27,105.4,106.5,-1.1,16.4,2.99,26.2,1.7,10.1,5.9,8.8,47.9,50.3,14.3,97.89,7.8,0.3,0.6,1.5,0.3,0.6,0.9,35.1,64.9,0.07,3,3.5,6.5,1.2,1,0.9,2.4,8.2,6.8,6.4,24.2,0.2,0.3,1.7,1.6,2210,11,0.503,0.315,0.156,2,11.4,6.7,16.1,1.8,0.7,11.9,14.8,1.2,2,3.1,0.068,-1.3,0.1,-1.2,0.5,7630000,0,0.9,1.8,52.1,0.6,1.4,46.5,0.7,1.9,39,0.8,2.3,35.6,0,0,0
Courtney Lee,NYK,2018,SG,32,76,27,49,30.4,105.3,110.8,-5.5,11.3,2.14,16.9,1.3,8.2,4.8,7.9,52.9,56.4,16.5,98.02,8.5,0.3,0.5,1.9,0.3,0.6,0.8,33.3,66.7,0.03,2.4,2.8,5.2,2.4,0.8,1.7,3.6,11.2,8.4,7.9,28.1,0.2,0.4,1.4,1,2310,13,0.564,0.368,0.164,1.4,9.3,5.4,11.3,1.7,0.6,9.4,16.9,2.7,1.2,3.9,0.082,0.8,-0.7,0,1.2,11747890,0,1.3,2.2,57.6,0.9,1.9,49.7,0.8,2.1,37,1.5,3.7,40.6,0,0,0
Cristiano Felicio,CHI,2018,C,25,55,13,42,17.8,94.8,111.2,-16.4,9.3,1.02,15.3,7.6,15.8,11.4,15,59.1,61.4,13.3,98.9,8.2,2.5,5.8,0.6,0.3,0.2,0.5,58.6,41.4,0,4.1,1.5,5.6,1,0.8,0.5,4.2,6.6,4.2,4.1,15.9,0.2,0.3,1.9,1.2,977,12.5,0.614,0.009,0.377,8.8,17.1,12.8,8.4,0.8,1,17.7,13.6,1.2,0.5,1.7,0.086,-2.3,-0.1,-2.4,-0.1,7843500,0,2.1,3.1,65.7,0.1,0.4,30.4,0.1,0.3,38.9,0,0,0,0,0,0
D.J. Augustin,ORL,2018,PG,30,75,23,52,23.5,102.5,106.3,-3.8,25.1,2.33,27.9,1.6,7.2,4.4,11.9,55.7,61.5,18.2,99.57,10.7,0.3,0.6,0.9,0.3,0.5,0.8,35.1,64.9,0.11,1.4,1.4,2.9,1.4,0.6,1.1,2.9,8.1,5.8,7.1,23.6,0,0.6,1.3,2.5,1760,15.4,0.615,0.504,0.35,1.9,8.2,5,24.4,1.5,0,16.5,18.6,3.3,0.8,4.1,0.11,1.5,-2.5,-0.9,0.5,7250000,0,1.3,2.6,50.8,0.2,0.6,36.4,0.2,0.4,51.7,1.5,3.6,42.2,0,0,0
D.J. Wilson,MIL,2018,PF,22,22,12,10,3.2,82.2,112.9,-30.7,7.5,0.75,12.5,2.9,15.7,8.3,16.7,62.5,62.2,12.7,100.93,6.5,0.2,0.4,0.1,0,0,0,0,0,0,0.6,0.4,1.1,0.2,0.2,0.2,0.6,1.1,0.7,0.7,3.1,0,0,0.3,0,71,10.3,0.622,0.313,0.125,3.3,13.2,8.3,6.1,2.1,1.2,19.2,13.3,0,0.1,0.1,0.054,-2.9,-1.2,-4.1,0,2135040,0,0.3,0.4,85.7,0.1,0.1,50,0,0.2,0,0.1,0.3,40,0,0,0
Dakari Johnson,OKC,2018,C,22,31,21,10,5.2,98.2,87.3,10.9,8.3,2.67,13.3,9.9,11.1,10.5,5,56.4,57.5,13.9,98.01,8.9,0.7,1.6,0.4,0,0.1,0.1,33.3,66.7,0,1.4,0.6,2,0.5,0.4,0.2,1.1,1.5,0.7,1,3.5,0.3,0.1,0.9,0.5,161,16.4,0.575,0,0.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,0.4,0.2,0.6,0.178,-0.9,1.2,0.3,0.1,815615,0,0.7,1.3,53.1,0.2,0.2,66.7,0,0,100,0,0,0,0,0,0
