Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
Kevin Love,CLE,2019,PF,30,22,7,15,27.2,110.5,114.7,-4.2,12.5,1.14,11.4,5.1,34.4,19.3,10,47.9,56.1,25.9,100.23,14.8,1.3,3,0.3,0.4,0.3,0.7,53.3,46.7,0.41,3.5,2.2,5.8,2.2,2.2,0.9,4.1,8.8,7.3,8.1,29.2,0.2,0.8,2.5,3.5,598,19.5,0.561,0.519,0.403,5.9,40,22.2,12.8,0.5,0.7,11.2,27.4,1,0.4,1.3,0.106,0.8,-2.4,-1.7,0,24119025,0,1.8,3.7,49.4,0.5,1.6,31.4,0.2,0.9,25,2.4,6.7,36.1,0,0,0
Kevon Looney,GSW,2019,C,23,80,56,24,18.5,116.3,106.1,10.3,10.6,2.41,21.7,12.6,13.3,12.9,9,62.7,63.6,12.2,103.25,9.2,2.2,5.6,0.7,0.4,0.4,0.8,49.2,50.8,0,6.6,2.7,9.3,0.7,1.8,0.4,4.8,6.2,5.1,5.4,17.8,0.7,0.4,2.6,1.2,1481,17.3,0.636,0.029,0.303,14.6,15.4,15,10.9,1.5,3,11.5,12.8,4.2,1.8,6,0.194,1.9,1.8,3.7,2.1,1567007,0,2.4,3.6,66.2,0.1,0.2,52.9,0.2,0.4,51.5,0,0.1,11.1,0,0,0
Khem Birch,ORL,2019,C,26,50,26,24,12.9,105.9,102.7,3.2,8.7,1.9,15.4,11.2,16.6,13.8,8.1,60.3,64,13.6,101.21,11.6,2.5,5.8,0.7,0.2,0.3,0.6,42.9,57.1,0.06,4.1,0.7,4.8,0.7,1,0.5,3.6,3.7,2.5,2.7,13,0.6,0.2,1.4,1.3,643,19.2,0.64,0.007,0.55,13,18.8,15.8,8.5,1.4,3.8,9.6,14.1,1.8,1,2.8,0.212,0.2,2.3,2.4,0.7,1378242,0,1.7,2.7,63,0.1,0.3,46.2,0,0,0,0,0,0,0,0,0
Khris Middleton,MIL,2019,SF,27,77,56,21,31.1,114.7,104.2,10.5,19.4,1.9,18.9,2.1,14.9,8.9,9.9,51.9,55.8,24.6,104.39,11.8,0.4,0.8,1.8,0.4,0.5,0.9,47,53,0.01,2.2,3.2,5.4,2.2,1,2.2,5.7,9.6,7.9,6.8,27.6,0.1,0.8,2.2,2.4,2393,16.5,0.558,0.413,0.225,2.3,16.5,9.8,20.1,1.6,0.2,12.1,25.1,2.5,3.6,6.1,0.123,0.7,0.1,0.8,1.7,1.30E+07,1,2.2,4.3,51.2,1.3,2.8,47.6,0.7,1.7,43.1,2.3,6.2,37.8,0,0,0
Khyri Thomas,DET,2019,SG,23,26,13,13,7.5,94.6,102.7,-8,6.7,2,9.4,1.7,8.2,4.6,4.7,39.1,41.3,15.8,100.8,3.1,0,0.1,0.5,0.1,0.1,0.1,50,50,0,0.7,0.2,0.9,0.1,0.2,0.2,0.7,2.8,1.4,1.8,6.2,0.2,0.2,0.8,0.2,195,6.2,0.413,0.507,0.159,2.2,9.3,5.6,6,1.8,2.2,5.1,17.2,-0.2,0.2,0,0.005,-4.7,-0.5,-5.2,-0.2,838464,0,0.3,0.6,50,0.1,0.5,16.7,0.1,0.3,33.3,0.4,1.4,28.6,0,0,0
Klay Thompson,GSW,2019,SG,29,78,55,23,34,115,108.5,6.5,10.3,1.62,10.5,1.5,8.9,5.5,6.5,55.3,57.1,25.4,102.39,10.3,0.3,0.7,2.1,0.4,0.7,1,35.8,64.2,0,3.6,2.2,5.8,2.8,1.4,3.5,5.4,12.5,9.8,10.7,33.7,0.6,0.5,2,2.2,2652,16.6,0.571,0.427,0.113,1.6,10.1,6,10.5,1.5,1.5,7.2,25.6,2.9,2.3,5.3,0.095,1.2,-2,-0.8,0.8,18988725,1,2.2,3.3,64.4,1.4,3.1,46.7,1.7,3.9,44.4,3.1,7.7,40.2,0,0,0
Kobi Simmons,CLE,2019,PG,21,1,0,1,1.8,100,33.3,66.7,0,0,0,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-6.3,-0.9,-7.3,0,76236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosta Koufos,SAC,2019,C,30,42,21,21,11.9,106,107.4,-1.3,9.9,1.33,15.9,8.8,22.9,15.6,11.9,47.7,47.7,15,105.85,8.8,1.8,4.2,0.8,0.3,0.2,0.5,60,40,0,4.4,1.1,5.5,0.4,1,0.3,3.2,3.9,3.9,3.5,11.5,0.4,0.2,1.6,0.6,502,12.3,0.477,0,0.157,10.4,26.3,18.2,9.5,1.4,3.1,14.2,15.7,0,0.7,0.7,0.063,-4.3,1.8,-2.5,-0.1,8739500,0,1.1,2.4,48,0.5,1.2,45.1,0,0,100,0,0,0,0,0,0
Kostas Antetokounmpo,DAL,2019,PF,21,2,1,1,5.3,104.5,87,17.6,0,0,0,0,11.1,5.6,16.7,0,21,24,102.21,-3.3,0,0,0.5,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,2,3,0,0.5,0,1,11,-0.9,0.21,0,1.333,0,9.7,4.9,0,8.8,0,17.4,22.5,-0.1,0,-0.1,-0.247,-15.9,2.7,-13.3,0,77250,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Kris Dunn,CHI,2019,PG,25,46,14,32,30.2,106.1,113.7,-7.6,29,2.66,30.2,1.3,11.9,6.6,11.4,45.8,48.4,19.8,99.5,8.4,0.3,0.6,3.1,0.5,0.9,1.3,34.4,65.6,0,3.7,4,7.7,1.5,0.4,1.5,5.9,10.8,8.4,7.9,31.1,0.5,0.6,3.6,1.8,1389,12.4,0.484,0.19,0.136,1.5,13.3,7.3,30,2.4,1.3,16.2,20.1,-0.5,1.2,0.6,0.022,-2,0.3,-1.8,0.1,4221000,0,2.3,4.7,47.7,1.2,2.7,43.9,0.5,1.5,33.3,0.7,2.1,35.4,0,0,0
Kyle Anderson,MEM,2019,SF,25,43,19,24,29.8,102.6,104.7,-2.1,15.5,2.21,26.2,3.8,16.1,10,11.9,56,56.9,12.7,96.78,9.9,0.3,0.7,2.7,0.5,0.6,1.1,46.8,53.2,0.05,3.7,2.5,6.2,1.6,1,1.6,5.8,10.7,6.9,9.6,26.4,0.9,0.3,2.6,1.4,1281,12.8,0.569,0.123,0.232,4.1,18.1,11,15,2.1,2.7,16,12.6,0.8,1.8,2.7,0.1,-2.1,3.3,1.2,1,8641000,0,2.6,4.2,62.6,0.3,0.8,42.9,0.3,0.7,50,0.2,0.8,26.5,0,0,0
Kyle Korver,UTA,2019,SG,38,70,39,31,19.1,107.5,103.9,3.6,8.8,1.37,12.5,0.6,10.5,5.6,9.1,55.9,58.2,17.4,103.2,7.8,0.3,0.6,0.8,0.2,0.1,0.3,57.9,42.1,0.07,2,1.8,3.8,1,1,0.7,0.6,7.4,4.6,4.6,19,0.2,0.3,1.5,0.9,1083,11.2,0.569,0.722,0.14,0.9,12.2,6.7,8.6,1,0.7,8.9,18.7,0.8,1.3,2,0.091,0.1,-1,-1,0.3,7560000,0,0.3,0.4,69.2,0.2,0.4,37.9,0.5,1.1,44.2,2,5,39.3,0,0,0
Kyle Kuzma,LAL,2019,PF,23,70,33,37,33.1,108.4,109.7,-1.3,11.3,1.34,11.8,2.5,12.7,7.7,8.8,51.5,54.6,23.3,104.67,9.6,0.7,1.6,0.7,0.4,0.5,0.9,43.1,56.9,0.1,5.3,3.3,8.5,2.6,1.6,3.4,9.4,12.4,9.2,10.3,35,0.4,1,2.4,2.8,2314,14,0.546,0.388,0.23,2.7,14.1,8.5,11.5,0.8,0.9,10,23.8,1.2,1.9,3.1,0.065,-0.3,-1.3,-1.7,0.2,1689840,0,4.3,7.1,60,0.7,1.6,44.3,0.3,0.8,34.5,1.8,6,30.5,0,0,0
Kyle Lowry,TOR,2019,PG,33,65,47,18,34.1,116.2,105.5,10.7,32.9,3.1,36.1,1.9,11.4,6.9,11.6,51.8,56.2,19.1,101.37,11.5,0.5,1.1,2.2,0.5,1.2,1.6,27.1,72.9,0.35,2.7,2.7,5.4,2,1.2,2.5,3.5,10.8,9,9.1,32.2,0.5,0.5,2.6,3.8,2213,16.5,0.562,0.613,0.263,2.1,12.9,7.6,34.8,2,1.2,18.1,19.6,3.6,3,6.6,0.144,2.5,0.6,3.1,2.8,32700000,1,1.6,2.7,60,0.3,0.8,41.5,0.3,0.9,33.9,2.4,6.9,35,0,0,0
Kyle O'Quinn,IND,2019,C,29,45,27,18,8.2,106.7,107,-0.3,20.4,1.81,24,7.8,21.6,15.1,13.3,51.1,53.7,19.6,103.91,11.1,0.9,2.2,0.3,0.1,0.1,0.2,54.5,45.5,0,2.7,0.8,3.5,0.4,0.8,0.2,1.6,2.6,2.7,3.5,7.9,0.6,0.1,1.5,0.5,371,16.8,0.537,0.088,0.154,8.9,26.4,17.8,22.4,1.2,6,17.6,20.8,0.2,0.8,1,0.125,-2.4,4.1,1.8,0.4,4449000,0,0.7,1.1,62.5,0.3,0.7,41.4,0.7,1.2,55.3,0,0.3,8.3,0,0,0
Kyrie Irving,BOS,2019,PG,27,67,37,30,33,113.4,107.1,6.2,33,2.7,23.5,3.1,11.3,7.2,8.7,55.7,59.2,28.6,102.01,15.7,0.3,0.7,2.5,0.8,1,1.8,43.2,56.8,0.18,2.7,2.6,5.3,3.4,1.8,3.6,8.7,9.9,9.2,9.5,31.7,0.5,0.7,2.5,3.6,2214,24.3,0.592,0.35,0.197,3.4,12.7,8.1,35,2.2,1.4,11.3,29.6,6.2,2.9,9.1,0.197,6,0.4,6.4,4.7,20099189,1,3.5,6.3,56.6,1.7,3.4,50.9,1.2,2.4,47.9,2.6,6.4,40.3,0,0,0
LaMarcus Aldridge,SAS,2019,C,33,81,48,33,33.2,112.5,111,1.5,11.5,1.35,10.6,9.6,18,13.9,7.9,52.2,57.6,26.8,98.36,14.3,4.1,9,1.1,0.5,0.4,0.9,53.3,46.7,0,11.2,2.4,13.6,2.2,3.5,0.8,10.3,9.6,8.7,9.3,31.5,1.3,0.6,2.2,4.7,2687,22.9,0.576,0.032,0.312,10.3,19.8,15.1,11.6,0.8,3.4,8.8,26.9,6.4,2.9,9.3,0.167,1.2,0.5,1.6,2.5,22347015,1,4.6,7.4,62.3,2.3,5.1,44.9,1.4,3.3,43.6,0.1,0.5,23.8,0,0,0
Lance Stephenson,LAL,2019,SG,28,68,33,35,16.5,103.9,108.4,-4.5,17.5,1.63,20.3,2.6,15,8.8,12.4,51,52.9,19.7,106.43,8.8,0.1,0.3,0.7,0.2,0.4,0.6,37.5,62.5,0,1.2,1.5,2.8,0.9,0.9,0.9,2.2,6.3,4.7,5.8,17.4,0.1,0.3,1.6,1,1123,11.8,0.529,0.456,0.169,3,16.5,9.9,17.3,1.7,0.5,15.6,20.3,-0.1,1.2,1.1,0.049,-1.7,-0.4,-2.1,0,4449000,0,1.1,2.1,52.5,0.1,0.3,45.5,0.4,1.1,37.8,1.1,2.9,37.8,0,0.1,0
Lance Thomas,NYK,2019,PF,31,46,7,39,17,97.1,107.9,-10.9,5.1,1.13,10.2,2.3,11.5,6.8,9.1,45.2,48.2,12.7,102.08,4.3,0.7,1.7,0.7,0.1,0.3,0.5,30.4,69.6,0.04,1.9,1.8,3.7,0.7,0.4,0.5,1.7,4.5,4.1,3.7,18,0.2,0.2,1.8,0.9,783,6.4,0.482,0.401,0.183,2.7,13.1,7.8,5,1,0.8,10.1,12.9,-0.3,0.3,0.1,0.004,-4.1,-1.2,-5.3,-0.7,7119650,0,0.7,1.4,52.3,0.2,0.4,40,0.3,0.7,42.4,0.5,1.7,27.8,0,0,0
Landry Shamet,LAC,2019,SG,22,79,51,28,22.8,111,109.3,1.7,9,2.6,15.6,1.1,6,3.6,6,58.1,60.4,14.5,103.64,6.3,0.3,0.6,0.8,0.2,0.3,0.5,35.1,64.9,0.01,3.2,2.3,5.5,1.4,0.8,1.3,1.4,8.5,5.6,6.5,25.2,0.1,0.2,2,1.1,694,11.3,0.601,0.719,0.186,1.1,7.3,4.3,11.5,0.9,0.2,7.7,15,1.1,0.3,1.4,0.094,2.1,-2.3,-0.2,0.3,1705920,0,0.6,1.2,52.2,0.2,0.4,39.4,0.2,0.5,33.3,2.1,5,42.2,0,0,0
Langston Galloway,DET,2019,SG,27,80,41,39,21.8,108,107.9,0.1,7.2,3.54,11.7,2.5,7,4.7,3.3,50.3,53.4,15.3,99.96,6.3,0.1,0.2,0.8,0.4,0.4,0.8,49.2,50.8,0.03,2.9,1.9,4.7,1.2,0.9,0.9,1.5,6.7,5.5,4.7,23.2,0.1,0.3,1.7,1,1745,10.7,0.534,0.647,0.164,3,7.9,5.4,7.3,1,0.4,3.7,16.1,2.1,1.3,3.4,0.094,0.2,-1.6,-1.3,0.3,7.00E+06,0,0.6,1.3,47.7,0.2,0.6,38.3,0.3,0.7,45.3,1.7,4.7,35.6,0,0,0
Larry Nance Jr.,CLE,2019,C,26,67,16,51,26.8,105.8,114.6,-8.8,17.9,2.21,25.2,9,22.4,15.4,11.4,55.4,58.3,15.2,97.93,12.3,2.9,6.6,2.8,0.7,0.7,1.3,50.6,49.4,0.04,6.2,2.3,8.5,1.5,1.9,0.8,5.9,9.7,6.6,8,26.4,0.6,0.4,2.9,2.4,1795,18.6,0.583,0.205,0.28,10,24.9,17.1,17.8,2.8,1.9,15.3,15.5,3.3,1.6,4.9,0.131,1.4,2.6,4,2.7,2272390,0,2.8,4.3,64.9,0.3,0.8,33.9,0.2,0.6,30,0.5,1.4,34,0,0,0
Lauri Markkanen,CHI,2019,PF,22,52,16,36,32.3,106.8,112.3,-5.5,7,0.88,7.3,4.3,23.4,13.8,8.2,50.6,55.3,24.5,99.33,12.5,1.1,2.5,1.1,0.4,0.5,0.8,45.5,54.5,0.04,5,3.1,8.2,2.3,2.3,1.7,7.2,11.4,8.9,8.7,33.4,0.6,0.7,2.3,3.2,1682,17.1,0.553,0.418,0.245,4.7,25.9,15.2,7.2,1.1,1.7,8.8,25.1,1.3,1.5,2.7,0.078,-0.3,-1.6,-1.9,0,4536120,0,3,5.6,54.1,0.8,2.1,37.6,0.4,1.2,36.5,2.3,6.3,36.5,0,0,0
LeBron James,LAL,2019,SF,34,55,28,27,35.2,109.6,107.6,2,37.6,2.3,23.6,2.9,19.3,11.4,10.2,56,58.8,31.1,104.12,18.8,0.7,1.6,1.8,0.7,0.8,1.5,44,56,0.11,3.2,2.5,5.7,4.2,2.7,5.3,13.5,13,9.3,11.2,37.2,0.6,0.9,1.7,5.8,1937,25.6,0.588,0.299,0.382,3.1,21.3,12.4,39.4,1.7,1.4,13.3,31.6,4.7,2.6,7.2,0.179,6.2,1.9,8.1,4.9,35654150,1,6.3,9.7,64.9,0.8,2,40.4,1,2.2,45.1,2,6,33.8,0,0,0
Lonnie Walker IV,SAS,2019,SG,20,17,12,5,6.9,87.4,111.7,-24.3,14.3,2.25,14.1,0,12.2,6.5,6.3,40.2,44.6,19.6,102.28,8.3,0,0,0.5,0.2,0.2,0.4,42.9,57.1,0,0.7,0.5,1.2,0.4,0.1,0.5,0.9,3.2,2.5,3.2,7.8,0.2,0.2,0.4,0.5,118,10.8,0.446,0.283,0.217,0,15.6,7.9,10.3,2.9,2.2,7.4,20.3,-0.1,0.2,0,0.019,-4.7,0.3,-4.4,-0.1,2360160,0,0.4,0.9,46.7,0.1,0.5,25,0.1,0.7,20,0.3,0.8,38.5,0,0,0
Lonzo Ball,LAL,2019,PG,21,47,25,22,30.3,105.3,106.1,-0.7,23.6,2.48,30.5,3.6,12.4,8.1,12.3,48.8,48.7,16.7,104.67,8.7,0.8,1.8,2.6,0.8,0.7,1.4,54.4,45.6,0,3.3,3.5,6.8,1.9,1.2,2.2,4.2,11,8.6,9.6,31.6,0.4,0.5,2.4,1.3,1423,11.7,0.487,0.5,0.105,4,14,9.1,23.8,2.3,1.1,17.8,16.9,-0.2,1.7,1.6,0.052,-0.9,1.5,0.5,0.9,7461960,0,2,3.7,54.3,0.1,0.7,22.6,0.2,0.5,36.4,1.6,4.8,33.2,0,0,0
Lorenzo Brown,TOR,2019,PG,28,26,20,6,8.2,93.5,100.4,-7,19.9,1.75,24.1,2.1,11,6.6,13.8,36.6,38,16.7,104.28,5.4,0,0,0.8,0.1,0.3,0.5,33.3,66.7,0,0.6,0.8,1.5,0.4,0,0.3,1.1,3,1.9,2.7,8,0.2,0.3,0.8,0.2,212,6.3,0.38,0.394,0.042,2.6,12.9,7.9,17.3,2.7,2,18.1,17.9,-0.5,0.3,-0.1,-0.027,-5.8,1.5,-4.3,-0.1,8.00E+05,0,0.5,1.3,37.5,0.1,0.2,50,0.1,0.2,40,0.2,1,23.1,0,0.2,0
Lou Williams,LAC,2019,SG,32,75,47,28,26.6,113.1,109.2,3.9,31.8,2.22,20.9,1.9,8.1,5.1,9.4,47.1,55.4,30.8,105.69,14.7,0.2,0.6,1.3,0.3,0.6,0.9,31.3,68.7,0,1.4,2.2,3.7,2.1,1,2.5,7.1,9.5,8.7,8,28,0.1,1,1.1,4.7,1993,21.2,0.554,0.256,0.426,2.2,9.4,5.9,33,1.3,0.4,11.8,32.4,3.9,1.2,5.1,0.123,3.1,-2.6,0.4,1.2,8.00E+06,0,2.8,5.5,50.2,1.3,3.1,43.3,0.9,2.7,35,1.4,3.9,36.2,0,0,0
Luc Mbah a Moute,LAC,2019,PF,32,4,2,2,15.3,107.1,99.3,7.8,4.5,1,8.3,3.4,6.5,5.1,8.3,50,49.5,14.1,110.95,2.8,0.5,1,0.8,0,0,0,0,0,0,1.8,2,3.8,1.3,0.8,0.5,2.5,6,6.3,5.3,18,0.3,0.5,2,0.8,61,6.7,0.495,0.333,0.278,3.6,8.4,6.1,4.5,0.8,1.3,9,15.4,0,0,0,0.009,-3.3,-2.1,-5.4,-0.1,4320500,0,1.3,2.8,45.5,0,0,0,0.3,0.3,100,0.5,1.5,33.3,0,0,0
Luka Doncic,DAL,2019,SG,20,72,28,44,32.2,107.6,110.6,-3.1,31.7,1.74,20.7,3.6,19.8,11.7,11.9,49.7,54.5,29.6,100.99,14.9,0.1,0.2,2,0.7,0.7,1.4,50.5,49.5,0.11,3.6,2.7,6.3,3,2,2.9,8,11.5,8.5,12.3,32,0.3,0.7,1.9,5.6,2318,19.6,0.545,0.433,0.409,4,21.9,13,31.6,1.6,0.9,15,30.5,2.1,2.8,4.9,0.101,2.9,1.2,4.1,3.6,6569040,0,3.4,6.1,55.7,1,2.5,39.6,0.3,0.7,41.2,2.3,6.9,33.5,0,0.2,6.7
Luke Kennard,DET,2019,SG,23,63,30,33,22.8,108.5,108.2,0.3,12.2,2,15.9,0.8,12.1,6.2,8,54,56,17.9,97.34,9,0.1,0.2,0.9,0.2,0.4,0.6,28.6,71.4,0,1.8,1.7,3.5,1.6,0.6,1.9,2.2,6.7,5.4,5.4,23.6,0.2,0.3,1.5,1,1437,11.9,0.56,0.517,0.117,0.9,13.5,7,12.3,0.9,0.6,9.4,18.1,1.3,1.3,2.5,0.085,-0.5,-1,-1.5,0.2,3275280,0,0.8,1.4,56.7,0.6,1.2,47.9,0.6,1.4,40.9,1.7,4.2,39.7,0,0,0
Luke Kornet,NYK,2019,PF,23,46,9,37,17,102.5,106,-3.5,10.8,2.16,14.2,3.3,12.3,7.9,6.6,50.2,53.1,17.8,101.94,9.3,1.4,3.1,0.8,0.1,0.3,0.4,21.1,78.9,0,7.5,2.4,9.8,0.7,0.8,0.3,1.3,5.5,5,3.6,17.1,0.9,0.1,0.9,1.1,784,14.8,0.531,0.682,0.163,3.6,14.6,9,10.5,1.7,4.5,7.6,17.9,0.6,0.7,1.4,0.083,0.1,0.6,0.7,0.5,1619260,0,0.6,1,53.2,0.2,0.8,27.8,0,0.2,25,1.6,4.3,36.5,0,0,0
Luol Deng,MIN,2019,SF,34,22,11,11,17.8,115.1,105.1,10,6.2,1.29,10.9,4.9,12.5,8.8,8.5,55.9,58.8,15.5,100.84,9.3,0.4,0.9,0.8,0.4,0.3,0.7,53.3,46.7,0,3.1,2.8,5.9,1.4,1,1.2,3.5,4.9,4.9,4.4,16.2,0.4,0.3,1.1,1.1,392,14.6,0.588,0.373,0.297,5.4,14.6,10,6.5,1.8,1.7,9.5,15.8,0.5,0.3,0.8,0.101,-0.2,-0.5,-0.6,0.1,16747954,0,1.6,2.3,70.6,0.3,0.7,43.8,0.1,0.3,28.6,0.6,2,32.6,0,0.1,0
Malachi Richardson,TOR,2019,SG,23,22,16,6,4.7,91.6,96.2,-4.6,0,0,0,1.6,8.7,5.2,20.5,44.8,48.1,14.2,110.46,0.3,0,0,0.1,0.1,0,0.1,100,0,0.05,0.2,0.3,0.5,0.3,0.1,0.4,0.1,2.3,1.3,1.6,5.3,0,0.1,0.6,0.2,103,0.9,0.481,0.862,0.172,2.2,11.2,6.8,0,0.5,0,20.4,16.4,-0.2,0.1,-0.1,-0.06,-6.3,-4.5,-10.8,-0.2,1569360,0,0,0.1,50,0,0.1,0,0,0.1,0,0.4,1.2,32,0,0,0
Malcolm Brogdon,MIL,2019,SG,26,64,49,15,28.6,113.4,102.7,10.7,15.7,2.25,18.5,3.5,10.7,7.3,8.2,57.5,61.4,20.2,104.93,12,0.2,0.5,1,0.6,0.6,1.2,53.9,46.1,0,3.5,2.8,6.3,1.8,1.3,2.4,8.1,8.7,6.5,5.8,24.5,0.2,0.9,1.6,1.8,1832,17.8,0.614,0.326,0.203,3.8,11.7,8,16.2,1.2,0.6,10,20.7,4.2,2.3,6.5,0.171,1.9,-0.3,1.5,1.6,1544951,0,3.9,6.9,56.7,0.2,0.6,38.9,0.1,0.4,36,1.6,3.8,42.6,0,0,0
Malcolm Miller,TOR,2019,SF,26,10,9,1,6.7,105.5,110.2,-4.7,2.4,1,3.3,1.5,4.8,3.4,3.3,61.5,63,18,104.8,6.9,0.1,0.2,0,0,0,0,0,0,0,1.1,1.7,2.8,0.3,0.4,0.5,0,3.7,2.2,2.4,6.8,0.1,0.1,0.5,0.2,67,13.7,0.63,0.808,0.154,1.7,6.3,4,2.1,0.7,1.2,3.5,18.5,0.1,0.1,0.2,0.13,1.8,-3.8,-2,0,457418,0,0,0.4,0,0,0,0,0.1,0.1,100,1,2.1,47.6,0,0,0
Malik Beasley,DEN,2019,SG,22,81,53,28,23.2,111.2,107.3,3.9,7.4,1.76,10.6,1.8,8.5,5.1,6,58.4,59.9,18.1,100.59,8.9,0.1,0.1,1.1,0.4,0.5,0.8,43.9,56.1,0.05,2.3,2.1,4.4,2.1,1,2.3,3.7,7.2,6.1,5.6,24,0.1,0.4,1.4,0.8,1879,14.2,0.599,0.55,0.09,2,9.5,5.8,7.5,1.4,0.5,6.7,18.7,2.9,1.6,4.5,0.115,1.4,-1.9,-0.5,0.7,1773840,0,1.7,2.7,62.1,0.4,0.8,48.4,0.3,0.7,39.3,2,4.9,40.4,0,0,0
Malik Monk,CHA,2019,SG,21,73,34,39,17.2,108.4,111.1,-2.7,14.3,1.36,14.1,1.2,9.5,5.2,10.4,48,51.8,23.6,102.17,7.3,0.1,0.2,0.8,0.1,0.4,0.5,27.8,72.2,0.01,1.6,1.4,3,1.4,0.6,1.5,2.5,5.1,4.8,4.8,18,0.3,0.4,1.5,1.2,1258,11.8,0.518,0.563,0.174,1.3,10.6,5.9,14.3,1.4,1.3,12,24.6,-0.4,0.7,0.3,0.012,-1.1,-2.7,-3.9,-0.6,3447480,0,1.2,2.2,53.1,0.2,0.6,32.6,0.2,0.7,36,1.5,4.4,33.6,0,0.1,0
Marc Gasol,TOR,2019,C,34,79,39,40,30.8,108.4,104.9,3.5,22.2,2.25,23.5,3.4,22.7,13.2,10.4,50.5,54.6,21,97.16,13.1,2.8,6.3,1.7,0.4,0.6,0.9,40.5,59.5,0.34,7.9,1.4,9.4,1.9,1.2,0.7,5,9.9,7,8.6,27.2,1.1,0.5,2.7,3.6,2436,16.7,0.546,0.314,0.291,3.6,25.1,14.3,22.2,1.7,3.2,13.6,20.7,2,4,6,0.118,-0.3,3.1,2.8,3,24119025,0,2,3.5,55.7,1.1,2.7,40.9,0.6,1.3,46.5,1.3,3.5,36.1,0,0,0
Marcin Gortat,LAC,2019,C,35,47,25,22,16,106,112.5,-6.5,12.3,1.3,20.1,8.9,25.3,17.2,15.5,53.2,56.2,14.8,99.94,9.7,3.6,7.8,0.5,0.4,0.3,0.6,58.6,41.4,0.13,5,0.8,5.9,0.6,0.9,0.4,4,5.8,4.3,5.6,19,0.5,0.3,2,1.4,751,12.8,0.562,0,0.258,9.8,26.5,18.4,12,0.4,2.5,19.4,14.4,0.6,0.8,1.4,0.089,-2.5,1.4,-1.1,0.2,13565218,0,1.7,3,59,0.4,1,37,0,0,0,0,0,0,0,0,0
Marco Belinelli,SAS,2019,SG,33,79,46,33,23,111,110.1,0.8,10.2,1.83,14,0.9,9.3,5.2,7.7,52,55.7,18.7,102.39,7.5,0.2,0.5,0.8,0.3,0.2,0.5,53.8,46.2,0,2.4,2.9,5.2,1.1,0.7,1.5,1.9,7.6,6.3,7,23.1,0.1,0.2,1.5,1.4,1815,11.9,0.557,0.572,0.18,1,10.8,5.9,10.1,0.9,0.4,8.8,19.8,1.4,1.1,2.5,0.065,0.3,-2.4,-2.1,0,6153846,0,0.8,1.4,53.1,0.4,0.9,40.8,0.6,1.4,44.1,1.9,4.9,37.6,0,0.1,0
Marcus Derrickson,GSW,2019,PF,23,11,9,2,6.1,97.1,104.3,-7.2,2.6,0.33,2.6,10.4,6.3,8.3,7.7,63.6,65.3,23.5,99.11,10.9,0.2,0.4,0.2,0.2,0.1,0.3,66.7,33.3,0,2.1,0.8,2.9,0.7,1.2,0,0.4,1.7,2.6,1.9,5.5,0.1,0.1,0.8,0.3,67,19.4,0.653,0.606,0.152,13.3,7.6,10.4,2.2,0,1.3,7.9,24.4,0.2,0,0.2,0.155,3.9,-6.6,-2.8,0,77250,0,0.2,0.5,40,0.2,0.4,50,0.2,0.4,50,0.9,1.8,50,0,0,0
Marcus Morris Sr.,BOS,2019,PF,29,75,44,31,27.9,110.3,108.9,1.4,7.3,1.18,9.7,3.5,17.6,10.6,8.2,53.3,56.8,20.3,101.87,9.9,0.7,1.5,1,0.3,0.4,0.8,42.9,57.1,0,3,2.8,5.8,2.2,1.5,1.3,4.1,9.1,7,8.4,26.8,0.3,0.5,2.4,2.2,2091,14.2,0.568,0.461,0.205,3.9,19.5,11.7,7.5,1,1.1,9.1,20.9,2.1,2.5,4.5,0.104,-0.4,-1,-1.4,0.3,5375000,0,1.8,3,60.3,0.8,1.9,39.9,0.5,1.2,44.3,1.9,5.1,37.9,0,0.1,0
